6 columns delimited by 5 spaces.
Voice, start time, frequency, note length, loudness, stereo position.
Note - voice numbers are different here to later files

9	75.1	697.6681741	0.9	40	0.2
6	76	98.10958699	1	29	0.05
8	76.05	218.0213044	2.95	30	-0.2
19	76.1	2790.672697	0.483333333	29.5	-0.9
6	77	49.05479349	1	19	0.05
8	77.05	261.6255653	2.95	25	0.65
9	77.1	697.6681741	0.9	40	0.2
6	78	49.05479349	1	16.5	0.05
8	78.03333333	348.8340871	2.966666667	27.5	-0.6
9	78.06666667	784.8766959	0.933333333	40	0.2
17	78.1	1395.336348	0.1125	29.5	0.9
6	79	49.05479349	1	19	0.05
8	79.03333333	436.0426088	2.966666667	30	-0.2
9	79.06666667	872.0852177	1.933333333	40	0.2
17	79.1	1395.336348	0.1125	27	0.9
6	80	43.60426088	1	29	0.05
8	80.05	174.4170435	2.95	32.5	0.65
19	80.1	2790.672697	0.316666667	32	-0.9
6	81	43.60426088	1	19	0.05
8	81.1	348.8340871	2.9	25	-0.6
6	82	43.60426088	1	24	0.05
8	82.03333333	436.0426088	2.966666667	27.5	-0.2
7	82.06666667	348.8340871	1.933333333	36	-0.1
17	82.1	1395.336348	0.2375	29.5	0.9
6	83	43.60426088	1	16.5	0.05
8	83.05	218.0213044	2.95	30	0.65
19	83.1	2790.672697	0.15	27	-0.9
6	84	87.20852177	1	29	0.05
8	84.1	348.8340871	2.9	25	-0.6
6	85	43.60426088	1	19	0.05
8	85.03333333	174.4170435	2.966666667	27.5	-0.2
7	85.06666667	261.6255653	1.933333333	36	-0.1
17	85.1	1395.336348	0.1125	27	0.9
6	86	43.60426088	1	16.5	0.05
8	86.05	261.6255653	2.95	30	0.65
17	86.1	1395.336348	0.3625	32	0.9
6	87	43.60426088	1	26.5	0.05
8	87.1	436.0426088	2.9	32.5	-0.6
6	88	54.5053261	1	16.5	0.05
8	88.05	218.0213044	2.95	25	-0.2
7	88.1	392.438348	1.9	36	-0.1
6	89	109.0106522	1	24	0.05
8	89.05	348.8340871	2.95	27.5	0.65
19	89.1	2790.672697	0.15	29.5	-0.9
6	90	54.5053261	1	26.5	0.05
8	90.05	174.4170435	2.95	30	-0.6
19	90.1	2790.672697	0.316666667	27	-0.9
6	91	54.5053261	1	16.5	0.05
8	91.05	261.6255653	2.95	25	-0.2
7	91.1	348.8340871	1.9	36	-0.1
6	92	109.0106522	1	29	0.05
8	92.05	436.0426088	2.95	27.5	0.65
19	92.1	2790.672697	0.483333333	29.5	-0.9
6	93	54.5053261	1	19	0.05
8	93.1	218.0213044	2.9	30	-0.6
6	94	54.5053261	1	16.5	0.05
8	94.03333333	348.8340871	2.966666667	32.5	-0.2
7	94.06666667	348.8340871	5.933333333	36	-0.1
17	94.1	1395.336348	0.1125	29.5	0.9
6	95	54.5053261	1	19	0.05
8	95.05	174.4170435	2.95	25	0.65
17	95.1	1395.336348	0.1125	27	0.9
6	96	58.13901451	1	29	0.05
8	96.05	348.8340871	2.95	27.5	-0.6
19	96.1	2790.672697	0.316666667	32	-0.9
6	97	58.13901451	1	19	0.05
8	97.1	232.556058	2.9	30	-0.2
6	98	58.13901451	1	24	0.05
8	98.03333333	174.4170435	2.966666667	25	0.65
9	98.06666667	697.6681741	1.933333333	40	0.2
17	98.1	1395.336348	0.2375	29.5	0.9
6	99	58.13901451	1	16.5	0.05
8	99.05	290.6950726	2.95	27.5	-0.6
19	99.1	2790.672697	0.15	27	-0.9
6	100	116.278029	1	29	0.05
8	100.1	232.556058	2.9	30	-0.2
6	101	58.13901451	1	19	0.05
8	101.0333333	348.8340871	2.966666667	32.5	0.65
9	101.0666667	930.2242322	1.933333333	40	0.2
17	101.1	1395.336348	0.1125	27	0.9
6	102	58.13901451	1	16.5	0.05
8	102.05	232.556058	2.95	25	-0.6
17	102.1	1395.336348	0.3625	32	0.9
6	103	58.13901451	1	26.5	0.05
8	103.1	174.4170435	2.9	27.5	-0.2
6	104	48.44917876	1	16.5	0.05
8	104.05	290.6950726	2.95	30	0.65
9	104.1	1046.502261	1.9	40	0.2
6	105	96.89835752	1	24	0.05
8	105.05	174.4170435	2.95	25	-0.6
19	105.1	2790.672697	0.15	29.5	-0.9
