This sequence file was used to generate the melody, harmony and bass notes of
my retuning of Chopin's Etude in C (Op. 10, No. 1)

This is pasted in from CSV output of Excel spreadsheet sequencer
I haven't yet figured out how to upload an Excel spreadsheet to GitHub

The column format is as follows:
Voice number  Start time (beats)  Frequency (Hz)  Note Duration (beats)  Loudness (rel. dB)   Stereo position

The frequencies are rational numbers.
The base frequency is C = 7040/27 Hz

(The original CSV file starts on the next line)
3436	280	695.308642	8	53	0
3436	281	579.4238683	7	48	0.2
3436	282	496.64903	6	48	0.3
3436	283	289.7119342	5	48	0.1
3426	284	347.654321	4	55	-0.1
3426	285	289.7119342	3	50	-0.3
3426	286	248.324515	2	50	-0.2
3426	287	144.8559671	1	50	0
3426	289	144.8559671	15	50	0.3
3426	290	248.324515	14	50	0.1
3426	291	289.7119342	13	50	-0.1
3436	292	331.0993533	12	53	-0.3
3436	293	289.7119342	11	48	-0.2
3436	294	496.64903	10	48	0
3436	295	579.4238683	9	48	0.2
3435	296	662.1987066	8	51	0.3
3435	297	579.4238683	7	46	0.1
3435	298	993.29806	6	46	-0.1
3435	299	1158.847737	5	46	-0.3
3444	300	1324.397413	4	49	-0.2
3444	301	1158.847737	3	44	0
3444	302	1986.59612	2	44	0.2
3444	303	2317.695473	1	44	0.3
3444	304	2607.407407	16	49	0.1
3444	305	2085.925926	15	44	-0.1
3444	306	1738.271605	14	44	-0.3
3444	307	1042.962963	13	44	-0.2
3435	308	1303.703704	12	51	0
3435	309	1042.962963	11	46	0.2
3435	310	869.1358025	10	46	0.3
3435	311	521.4814815	9	46	0.1
3436	312	651.8518519	8	53	-0.1
3436	313	521.4814815	7	48	-0.3
3436	314	434.5679012	6	48	-0.2
3436	315	260.7407407	5	48	0
3426	316	325.9259259	4	55	0.2
3426	317	260.7407407	3	50	0.3
3426	318	217.2839506	2	50	0.1
3426	319	130.3703704	1	50	-0.1
3426	321	130.3703704	15	50	-0.2
3426	322	217.2839506	14	50	0
3426	323	260.7407407	13	50	0.2
3436	324	325.9259259	12	53	0.3
3436	325	260.7407407	11	48	0.1
3436	326	434.5679012	10	48	-0.1
